Date,Close/Last,Volume,Open,High,Low
02/03/2025,88.19,19908230,87.63,88.545,86.83
01/31/2025,87.64,22270020,89.91,90.11,87.43
01/30/2025,90.16,19546270,90.25,90.63,89.60
01/29/2025,89.70,10340880,89.28,90.155,89.15
01/28/2025,89.50,18700870,90.63,90.95,89.05
01/27/2025,90.36,15996700,91.00,91.16,89.73
01/24/2025,91.31,14578400,92.33,92.705,91.195
01/23/2025,92.20,14679570,92.48,92.8199,91.545
01/22/2025,91.78,17940130,93.19,93.30,91.72
01/21/2025,93.48,24651030,93.72,94.00,92.99
01/17/2025,93.96,11949830,93.24,94.29,92.91
01/16/2025,93.24,12615300,92.26,93.325,92.15
01/15/2025,92.57,17328950,91.78,92.805,91.40
01/14/2025,91.22,15586500,90.09,91.2999,89.955
01/13/2025,90.25,24448090,88.79,90.775,88.79
01/10/2025,88.39,17037900,89.17,90.20,87.92
01/08/2025,88.03,14241930,87.40,88.07,87.09
01/07/2025,87.94,12517890,87.71,88.61,87.18
01/06/2025,87.07,11417640,87.87,88.57,86.845
01/03/2025,87.47,11062030,87.17,87.7631,86.82
01/02/2025,86.66,17443540,86.36,87.295,86.075
12/31/2024,85.66,10582540,84.75,85.90,84.575
12/30/2024,84.55,11772650,84.57,85.03,83.85
12/27/2024,84.56,10184850,84.50,85.48,84.135
12/26/2024,84.57,7693227,84.67,84.715,84.05
12/24/2024,84.64,7512092,84.17,84.80,83.6191
12/23/2024,83.93,17222680,83.31,84.21,82.75
12/20/2024,84.14,17852410,83.31,84.43,83.0902
12/19/2024,83.32,24994230,84.94,85.21,83.26
12/18/2024,84.05,19620610,86.37,86.78,84.05
12/17/2024,86.61,16005840,86.60,86.77,85.80
12/16/2024,87.26,12518080,88.97,88.97,87.19
12/13/2024,89.22,11173030,89.89,89.92,88.97
12/12/2024,89.67,10873150,90.24,90.40,89.58
12/11/2024,90.40,11573750,90.44,90.74,89.96
12/10/2024,90.25,11649910,91.39,91.52,90.12
12/09/2024,90.87,11813900,91.78,92.265,90.79
12/06/2024,91.02,13103310,92.40,92.41,90.845
12/05/2024,92.59,11331200,92.57,93.20,92.2037
12/04/2024,92.23,16259030,94.47,94.47,91.68
12/03/2024,94.51,8943277,95.13,95.30,94.1007
12/02/2024,94.52,11094980,95.50,95.66,93.67
11/29/2024,95.53,6818187,95.33,95.69,95.16
11/27/2024,95.12,7798222,95.13,95.93,95.00
11/26/2024,95.22,12466370,95.48,95.68,94.78
11/25/2024,95.35,16475340,97.25,97.74,95.115
11/22/2024,97.27,10777830,96.99,97.92,96.90
11/21/2024,97.12,16770510,96.78,97.85,96.54
11/20/2024,96.34,8958788,95.73,96.41,95.43
11/19/2024,95.38,11898210,95.22,95.9501,94.925
11/18/2024,95.99,12617780,95.48,96.18,95.06
11/15/2024,94.73,14040250,94.78,95.69,94.39
11/14/2024,94.87,9005536,95.14,95.18,94.265
11/13/2024,94.51,11838120,94.06,94.895,92.93
11/12/2024,93.78,9250175,94.55,94.8475,93.6799
11/11/2024,94.28,10454740,93.77,94.595,93.33
11/08/2024,93.75,11168410,93.14,93.885,92.77
11/07/2024,93.13,13069000,93.50,93.50,92.42
11/06/2024,93.56,25026630,92.65,94.265,92.0499
11/05/2024,90.17,10438330,90.01,90.395,89.61
11/04/2024,89.57,12905940,88.63,89.71,88.51
11/01/2024,88.03,13152290,89.79,90.11,87.85
10/31/2024,88.59,15811610,88.60,89.26,88.355
10/30/2024,88.04,9682076,88.15,88.73,87.81
10/29/2024,87.84,11895780,89.00,89.07,87.65
10/28/2024,89.20,12113960,87.86,89.255,87.78
10/25/2024,89.77,9552256,90.28,90.52,89.51
10/24/2024,89.80,8523606,90.00,90.27,89.20
10/23/2024,89.81,9906637,90.03,90.375,89.29
10/22/2024,90.28,8978235,90.40,90.70,89.95
10/21/2024,90.07,10581040,90.94,91.23,89.91
10/18/2024,90.34,12007590,90.47,90.73,89.70
10/17/2024,90.64,10716650,90.20,90.94,90.10
10/16/2024,90.21,9938549,90.29,90.505,89.965
10/15/2024,89.78,18919580,90.30,90.90,89.73
10/14/2024,92.77,11099260,92.16,92.92,92.02
10/11/2024,92.81,13207250,92.21,93.14,92.03
10/10/2024,92.24,13023700,92.13,92.75,91.46
10/09/2024,91.62,15759790,90.39,91.86,90.21
10/08/2024,91.07,19879940,92.30,92.40,90.63
10/07/2024,93.51,16259710,93.51,94.21,93.20
10/04/2024,93.18,17977890,93.10,93.465,92.25
10/03/2024,92.32,22363030,91.04,92.44,90.35
10/02/2024,90.72,20962570,91.06,91.29,89.71
10/01/2024,89.80,33057050,87.01,90.16,86.90
09/30/2024,87.80,11404710,87.03,87.955,86.525
09/27/2024,87.19,15244760,85.91,87.315,85.86
09/26/2024,85.45,23448160,85.43,86.575,85.17
09/25/2024,87.16,13816780,88.67,88.94,86.98
09/24/2024,88.90,17313650,90.14,90.14,88.7748
09/23/2024,89.12,13315050,88.20,89.555,87.895
09/20/2024,88.76,13980800,88.59,88.97,87.775
09/19/2024,88.96,18903360,89.40,89.955,88.47
09/18/2024,87.91,14104790,87.61,88.99,87.49
09/17/2024,87.74,12517340,86.60,87.80,86.41
09/16/2024,86.57,13437720,86.31,87.11,85.92
09/13/2024,85.59,13097730,85.54,86.23,85.34
09/12/2024,85.11,15884610,84.68,85.435,84.05
09/11/2024,84.35,24062860,85.13,85.17,83.02
09/10/2024,85.14,24663410,86.76,86.87,84.41
09/09/2024,86.63,16412160,86.27,87.43,86.14
09/06/2024,86.01,17956010,87.29,87.82,85.66
09/05/2024,87.10,12495650,88.41,88.48,87.02
09/04/2024,87.78,15056990,89.10,89.67,87.605
09/03/2024,89.01,19097080,89.79,89.9269,88.445
08/30/2024,91.28,14042630,90.02,91.31,89.81
08/29/2024,90.94,11249530,90.30,91.28,89.45
08/28/2024,89.77,8524501,89.80,90.325,89.3737
08/27/2024,90.35,8313563,91.20,91.45,90.19
08/26/2024,91.20,9757380,91.39,91.995,90.53
08/23/2024,90.39,10367310,89.48,90.54,89.37
08/22/2024,89.06,9797718,88.89,89.46,88.71
08/21/2024,88.83,11368870,89.24,89.685,88.575
08/20/2024,88.68,16933240,90.88,90.96,88.64
08/19/2024,91.08,10881340,90.62,91.85,90.62
08/16/2024,90.47,8876521,90.01,90.69,89.94
08/15/2024,90.57,9167605,90.01,90.86,89.93
08/14/2024,89.50,10828800,89.15,89.895,88.80
08/13/2024,88.98,15693200,89.17,89.25,88.54
08/12/2024,89.85,14392940,89.93,90.425,87.50
08/09/2024,89.41,11172790,89.08,89.79,88.51
08/08/2024,89.21,10798420,87.58,89.33,87.58
08/07/2024,87.33,13062970,88.04,88.94,87.28
08/06/2024,86.98,15709300,86.77,87.96,86.43
08/05/2024,86.45,25019550,86.50,87.18,85.47
08/02/2024,88.40,22918100,89.70,90.19,87.51
08/01/2024,90.74,21279250,93.00,93.47,90.27
07/31/2024,93.21,18086880,94.08,94.14,93.14
07/30/2024,92.82,12836600,91.39,93.11,91.2817
07/29/2024,91.40,13578260,92.20,92.27,90.535
07/26/2024,92.19,11865390,91.66,92.575,91.3314
07/25/2024,91.90,18218700,90.40,92.19,89.97
07/24/2024,90.34,14664250,90.57,91.15,89.715
07/23/2024,90.33,16551900,91.53,91.61,90.215
07/22/2024,91.79,10763760,91.88,92.32,91.265
07/19/2024,92.37,13250140,93.24,93.88,92.13
07/18/2024,93.39,16433830,93.12,94.51,92.79
07/17/2024,93.22,14717680,92.51,93.82,92.49
07/16/2024,92.30,12064670,91.50,92.3871,91.03
07/15/2024,91.89,15395970,91.16,92.72,90.81
07/12/2024,90.52,9058620,90.80,90.93,89.85
07/11/2024,90.29,11344840,89.13,90.475,88.82
07/10/2024,89.36,9660378,88.66,89.39,88.39
07/09/2024,88.76,9545597,88.66,89.74,88.40
07/08/2024,89.55,9797506,89.45,90.38,89.195
07/05/2024,90.10,11725250,91.35,91.42,89.70
07/03/2024,91.53,8140047,91.21,91.95,91.05
07/02/2024,91.13,12613390,92.08,92.10,90.55
07/01/2024,91.20,12281640,91.88,92.18,90.66
06/28/2024,91.15,12835020,91.50,91.82,90.82
06/27/2024,90.80,7815787,91.07,91.17,90.29
06/26/2024,90.59,11563700,91.59,91.59,90.155
06/25/2024,91.49,13835130,91.20,91.50,90.70
06/24/2024,91.28,15594110,89.53,91.625,89.38
06/21/2024,89.75,19993180,90.51,90.76,89.62
06/20/2024,90.27,17036930,88.90,90.73,88.62
06/18/2024,88.64,14642890,88.84,89.76,88.418
06/17/2024,88.27,14773860,87.92,88.665,87.60
06/14/2024,88.04,12905670,88.60,88.70,87.67
06/13/2024,88.70,14247820,89.28,89.53,88.245
06/12/2024,89.52,16280290,91.24,91.27,89.0711
06/11/2024,90.49,9295563,90.27,90.59,89.44
06/10/2024,90.67,11274190,90.33,91.21,89.99
06/07/2024,89.99,10044890,90.18,91.035,89.55
06/06/2024,90.35,12753250,89.57,90.38,89.2266
06/05/2024,89.88,10520080,90.00,90.14,89.33
06/04/2024,89.89,17360710,89.82,89.97,88.70
06/03/2024,90.76,20398290,92.89,92.92,90.09
05/31/2024,93.20,16251510,91.10,93.2661,91.0096
05/30/2024,90.94,11366390,90.48,91.27,90.45
05/29/2024,90.68,15026780,92.05,92.13,90.27
05/28/2024,92.31,14452060,91.69,92.55,91.455
05/24/2024,91.37,9520699,91.95,92.1898,91.11
05/23/2024,91.24,13465690,92.54,92.86,91.08
05/22/2024,92.08,17433980,93.50,93.54,91.71
05/21/2024,93.88,11233840,94.10,94.865,93.81
05/20/2024,94.34,10067330,95.00,95.21,94.105
05/17/2024,94.96,14500790,93.82,95.105,93.79
05/16/2024,93.65,12290070,93.70,94.38,93.40
05/15/2024,93.91,19396120,93.50,94.08,92.12
05/14/2024,93.70,12176780,93.40,93.77,93.02
05/13/2024,93.58,10489030,94.05,94.40,93.18
05/10/2024,93.83,10284210,94.55,94.86,93.58
05/09/2024,94.35,11244750,93.20,94.35,93.20
05/08/2024,93.10,9905941,92.67,93.545,92.53
05/07/2024,93.21,10471150,93.43,93.90,93.18
05/06/2024,93.30,16722750,92.86,94.235,92.86
05/03/2024,92.57,19043870,92.64,92.74,91.345
05/02/2024,92.56,17308400,92.65,93.19,92.12
05/01/2024,92.03,25471850,93.39,93.69,91.53
04/30/2024,93.52,17699470,96.00,96.165,93.475
04/29/2024,96.39,11118160,95.46,96.60,95.40
04/26/2024,95.74,16183300,95.76,96.115,94.76
04/25/2024,96.63,13250100,96.08,96.92,95.25
04/24/2024,96.19,10651890,95.52,96.30,95.06
04/23/2024,96.12,14328750,95.15,96.12,94.69
04/22/2024,95.59,15122170,94.47,96.24,93.72
04/19/2024,94.97,17725720,94.02,95.61,93.88
04/18/2024,93.84,12777820,94.45,94.72,93.51
04/17/2024,94.13,13710460,94.20,95.14,93.46
04/16/2024,94.40,18248810,95.05,95.49,93.73
04/15/2024,95.23,24345360,96.59,97.05,95.11
04/12/2024,96.13,23286220,98.34,98.97,95.67
04/11/2024,97.72,19602350,98.10,98.14,96.335
04/10/2024,97.79,19599830,97.22,98.15,96.80
04/09/2024,97.49,17666550,97.88,98.14,96.78
04/08/2024,97.46,17017280,98.13,98.41,97.285
04/05/2024,98.08,15597270,97.44,98.4667,96.85
04/04/2024,97.04,18470650,97.25,97.595,96.66
04/03/2024,97.10,14574430,96.80,97.2302,96.4849
04/02/2024,96.44,19335600,95.52,96.54,95.10
04/01/2024,95.11,21449510,94.69,95.39,93.7563
03/28/2024,94.41,17307570,93.95,94.58,93.4957
03/27/2024,93.40,16980040,92.34,93.42,92.18
03/26/2024,92.54,17686930,93.35,93.56,92.36
03/25/2024,93.26,17537190,92.72,93.88,92.70
03/22/2024,92.40,8974404,92.64,92.87,92.1735
03/21/2024,92.60,11667100,92.21,92.79,91.92
03/20/2024,92.05,16329670,91.65,92.38,91.51
03/19/2024,92.18,14272890,91.13,92.2496,91.07
03/18/2024,91.14,15248360,91.19,91.46,90.43
03/15/2024,91.56,18876680,91.22,92.22,91.01
03/14/2024,91.29,17973010,90.72,91.33,90.37
03/13/2024,90.36,21362600,89.87,90.85,89.72
03/12/2024,88.94,11890450,89.07,89.315,88.465
03/11/2024,89.08,12491860,88.19,89.11,87.53
03/08/2024,88.17,14125990,87.74,88.19,87.52
03/07/2024,87.86,12284600,87.24,88.35,87.17
03/06/2024,87.12,14004380,87.58,88.04,86.93
03/05/2024,86.85,16087130,86.08,87.41,85.97
03/04/2024,86.21,16599020,87.09,87.32,86.125
03/01/2024,87.14,16229840,86.76,87.54,86.61
02/29/2024,86.14,13667660,85.90,86.42,85.655
02/28/2024,85.72,13339810,86.00,86.65,85.38
02/27/2024,85.89,13158680,86.34,86.71,85.45
02/26/2024,86.26,11688170,85.86,86.825,85.43
02/23/2024,85.96,14476200,85.69,86.235,85.14
02/22/2024,86.53,17603420,85.83,86.89,85.42
02/21/2024,86.38,14378320,85.15,86.46,85.09
02/20/2024,84.79,14497790,85.66,85.71,84.68
02/16/2024,85.57,13480380,85.97,86.2499,85.32
02/15/2024,85.62,21682210,83.28,85.856,83.21
02/14/2024,83.30,20447290,83.99,84.245,82.86
02/13/2024,83.38,20578410,84.31,84.60,82.835
02/12/2024,84.23,12946930,83.60,84.47,83.60
02/09/2024,83.31,19036670,84.77,85.13,83.22
02/08/2024,84.61,18100540,83.70,84.92,83.68
02/07/2024,83.75,13460230,83.82,84.175,83.07
02/06/2024,83.58,14028150,83.72,84.40,83.23
02/05/2024,83.31,15796810,83.01,83.805,82.405
02/02/2024,83.52,19037510,84.10,84.18,82.82
02/01/2024,83.40,25550690,83.91,84.30,82.63
01/31/2024,83.41,19290370,85.00,85.16,83.37
01/30/2024,85.00,17670560,83.30,85.02,82.98
01/29/2024,84.13,14840320,84.12,84.25,83.25
01/26/2024,84.25,18234760,83.54,84.28,82.925
01/25/2024,83.63,18804720,82.37,83.66,81.88
01/24/2024,81.79,16920490,81.06,81.83,80.68
01/23/2024,80.64,12354610,80.34,81.29,80.22
01/22/2024,80.47,15068360,80.00,80.645,79.48
01/19/2024,80.17,19970110,79.87,80.18,79.59
01/18/2024,79.91,17852800,80.06,80.13,78.9823
01/17/2024,80.04,19642140,79.88,80.84,79.70
01/16/2024,80.71,18015630,82.50,82.61,80.66
01/12/2024,82.68,19384600,83.02,83.345,82.18
01/11/2024,81.76,19294290,81.99,82.20,81.43
01/10/2024,81.55,16579880,82.52,82.5505,81.22
01/09/2024,82.36,16875230,83.81,83.90,82.175
01/08/2024,83.70,23609340,83.24,83.80,82.1025
01/05/2024,84.68,17014650,85.42,85.46,84.2882
01/04/2024,84.61,21024520,86.74,87.11,84.56
01/03/2024,86.12,18968000,84.87,86.425,84.44
01/02/2024,84.74,19650900,84.43,85.52,84.31
12/29/2023,83.84,12172730,84.32,84.40,83.59
12/28/2023,84.03,13099050,84.89,85.215,84.00
12/27/2023,85.33,10119100,85.71,86.00,85.02
12/26/2023,85.71,12991730,85.70,86.165,85.44
12/22/2023,84.98,12519120,85.34,85.715,84.845
12/21/2023,84.73,13031440,84.57,84.86,83.935
12/20/2023,84.40,19909090,85.49,85.99,84.30
12/19/2023,85.19,18431230,84.34,85.28,84.15
12/18/2023,84.18,21223570,84.98,85.41,84.10
12/15/2023,84.30,23183180,83.99,84.46,83.60
12/14/2023,84.75,30358690,83.16,84.86,83.16
12/13/2023,82.33,23222820,81.25,82.355,80.87
12/12/2023,81.20,22693340,81.57,81.66,80.74
12/11/2023,82.33,14672060,82.30,82.60,81.92
12/08/2023,82.23,17063630,81.89,82.48,81.725
12/07/2023,81.35,20454410,82.29,82.695,81.055
12/06/2023,81.91,31153300,82.61,83.19,81.59
12/05/2023,83.15,18873580,84.58,84.74,83.10
12/04/2023,84.63,18535140,84.40,85.16,84.01
12/01/2023,85.02,21523970,84.48,86.025,84.10
11/30/2023,84.58,29182290,84.74,85.79,83.57
11/29/2023,84.02,22633990,85.18,85.285,83.745
11/28/2023,84.65,14460900,84.80,85.43,84.49
11/27/2023,84.63,12250910,84.49,84.78,83.84
11/24/2023,84.93,9576297,84.55,85.56,84.50
11/22/2023,84.58,18275120,82.93,84.65,82.46
11/21/2023,84.62,13486890,84.41,84.77,83.814
11/20/2023,84.81,14549490,85.04,85.5399,84.7901
11/17/2023,84.69,24429670,83.66,85.25,83.46
11/16/2023,82.95,26582960,83.80,84.12,82.105
11/15/2023,84.60,16521760,84.63,85.6664,84.48
11/14/2023,84.76,17361990,84.33,84.995,84.19
11/13/2023,84.01,14223680,83.54,84.18,83.28
11/10/2023,83.41,17291780,83.43,83.61,82.62
11/09/2023,82.50,19116120,83.36,83.55,82.45
11/08/2023,82.75,25371000,83.48,84.03,82.7159
11/07/2023,83.80,23775150,84.58,84.73,83.425
11/06/2023,85.70,20517700,87.37,87.37,85.45
11/03/2023,86.68,23617500,87.40,87.675,86.15
11/02/2023,87.56,22661490,85.20,87.64,84.71
11/01/2023,84.99,23041250,85.73,86.19,84.87
10/31/2023,85.19,18602850,85.01,85.37,84.16
10/30/2023,84.91,22765340,84.93,85.54,84.09
10/27/2023,84.63,26904710,86.62,86.945,84.34
10/26/2023,86.71,22385170,86.59,87.11,85.8452
10/25/2023,87.39,20706320,87.61,88.06,86.95
10/24/2023,87.55,22135800,89.02,89.09,87.52
10/23/2023,88.80,25944070,89.74,89.75,88.39
10/20/2023,90.26,23274780,91.64,91.98,89.945
10/19/2023,91.80,31648530,91.64,92.56,90.77
10/18/2023,91.96,23808390,91.50,92.34,91.29
10/17/2023,91.13,20211960,89.99,91.41,89.855
10/16/2023,90.19,19182640,90.17,90.455,89.33
10/13/2023,89.59,24266130,89.09,90.02,88.71
10/12/2023,87.66,19993220,88.49,88.57,87.2525
10/11/2023,87.56,23572660,87.79,87.88,86.5538
10/10/2023,88.70,20850250,88.67,89.285,88.17
10/09/2023,88.59,30744530,88.03,88.96,87.4012
10/06/2023,85.73,25740550,85.22,86.51,84.2601
10/05/2023,85.22,23518460,84.52,85.97,84.52
10/04/2023,85.75,29786160,87.21,87.36,84.91
10/03/2023,88.53,20733280,88.38,88.70,87.66
10/02/2023,88.59,25299900,90.27,90.51,87.98
09/29/2023,90.39,24184570,92.11,92.47,90.045
09/28/2023,92.25,24231370,91.75,92.785,91.54
09/27/2023,92.15,23144710,91.03,92.41,90.625
09/26/2023,89.91,16729980,89.65,90.45,89.51
09/25/2023,90.43,17536880,89.07,90.57,89.07
09/22/2023,89.31,21036030,89.83,90.43,89.225
09/21/2023,89.16,21723110,91.02,91.23,89.01
09/20/2023,90.40,17971000,90.80,91.83,90.34
09/19/2023,91.25,18135900,92.80,92.93,90.71
09/18/2023,92.11,16873330,92.28,92.55,91.433
09/15/2023,92.01,24806370,92.50,93.41,92.01
09/14/2023,93.36,18549900,93.24,93.685,92.96
09/13/2023,92.28,18157690,93.07,93.26,91.80
09/12/2023,92.98,26799670,91.82,93.08,91.65
09/11/2023,90.84,22047500,92.72,93.00,90.47
09/08/2023,92.05,17375860,91.60,92.71,91.55
09/07/2023,91.17,15364570,91.44,91.905,91.0088
09/06/2023,91.26,20162150,91.04,91.75,90.59
09/05/2023,91.22,24368700,91.25,92.15,91.16
09/01/2023,90.74,17882080,89.90,90.835,89.88
08/31/2023,88.92,14808690,89.19,89.34,88.28
08/30/2023,88.86,13945060,88.82,89.02,88.47
08/29/2023,88.42,13509660,88.50,88.51,87.54
08/28/2023,88.18,12859100,87.82,88.84,87.6688
08/25/2023,87.59,19018410,87.27,88.03,86.51
08/24/2023,86.75,16727510,86.56,87.67,86.50
08/23/2023,87.35,19399280,86.62,87.4299,85.87
08/22/2023,87.57,12869740,88.36,88.67,87.515
08/21/2023,88.25,15244240,89.17,89.53,87.6382
08/18/2023,88.81,17653650,87.43,88.92,87.15
08/17/2023,87.94,20232150,88.12,89.14,87.81
08/16/2023,86.90,18997730,87.75,88.70,86.84
08/15/2023,87.66,22491230,88.90,89.00,87.50
08/14/2023,89.52,15094730,89.65,89.89,88.92
08/11/2023,89.90,23344600,88.50,90.00,88.48
08/10/2023,88.54,19613250,88.68,89.69,87.94
08/09/2023,88.55,26042810,88.30,89.36,87.75
08/08/2023,87.45,18618560,85.61,87.485,84.965
08/07/2023,87.02,13410770,87.41,87.59,86.7643
08/04/2023,86.92,21604150,87.42,88.24,86.82
08/03/2023,86.80,20816980,86.16,87.58,85.69
08/02/2023,85.93,22961520,86.48,86.92,85.20
08/01/2023,87.07,17904640,87.13,87.32,86.1341
07/31/2023,87.48,18133240,86.60,87.73,86.35
07/28/2023,85.85,17318290,85.53,85.865,84.60
07/27/2023,85.59,17775300,86.61,86.96,85.35
07/26/2023,86.14,16394010,85.40,86.48,85.28
07/25/2023,86.11,16803260,85.62,86.61,85.10
07/24/2023,85.66,22269800,84.73,86.28,84.70
07/21/2023,84.30,15764510,83.87,84.34,83.33
07/20/2023,83.56,17724900,83.27,83.73,82.86
07/19/2023,82.59,18760480,82.11,83.15,81.93
07/18/2023,82.11,21607290,81.10,82.955,80.97
07/17/2023,81.29,16232310,81.16,81.64,80.92
07/14/2023,81.45,21994090,83.12,83.20,81.25
07/13/2023,83.66,26613240,83.98,84.495,82.88
07/12/2023,83.98,21538760,83.89,84.45,83.46
07/11/2023,83.21,19821020,81.79,83.34,81.63
07/10/2023,81.42,15462510,80.58,81.58,80.52
07/07/2023,80.79,24458030,78.70,81.535,78.64
07/06/2023,79.09,20983890,80.03,80.59,78.485
07/05/2023,80.91,16280340,81.70,81.715,80.45
07/03/2023,81.36,9769891,81.37,81.97,81.06
06/30/2023,81.17,17985290,81.20,81.58,80.60
06/29/2023,80.65,14217890,80.03,80.65,79.60
06/28/2023,79.73,16451630,78.85,79.83,78.15
06/27/2023,78.93,14194190,78.67,79.27,78.21
06/26/2023,78.75,16244300,77.50,79.19,77.32
06/23/2023,77.36,17452560,77.08,77.565,76.721
06/22/2023,77.92,16755380,78.26,78.35,77.63
06/21/2023,78.98,17236870,78.04,79.645,77.92
06/20/2023,78.36,21283660,79.62,79.705,77.77
06/16/2023,80.86,23730880,81.28,81.51,80.625
06/15/2023,80.98,23388540,80.24,81.59,80.22
06/14/2023,80.10,23802690,81.73,82.09,79.50
06/13/2023,80.93,20068210,81.44,82.515,80.89
06/12/2023,80.55,18196130,80.11,81.36,80.00
06/09/2023,81.33,19194060,81.74,82.14,81.11
06/08/2023,81.78,23081140,82.24,82.515,80.42
06/07/2023,82.13,30327140,80.40,82.23,80.35
06/06/2023,80.01,17375360,78.32,80.08,78.24
06/05/2023,79.37,18913100,81.065,80.615,79.23
06/02/2023,79.90,27639390,78.99,80.28,78.45
06/01/2023,77.54,25811840,76.77,78.41,76.25
05/31/2023,76.59,22398810,76.74,77.33,76.33
05/30/2023,77.96,20165810,77.40,78.05,77.10
05/26/2023,78.77,14392870,79.56,79.78,78.36
05/25/2023,79.08,19125450,79.35,79.52,78.34
05/24/2023,80.51,16737150,80.79,81.13,79.83
05/23/2023,80.16,21401870,80.07,81.07,79.855
05/22/2023,79.31,13471770,79.34,80.118,79.19
05/19/2023,79.64,18061090,79.76,80.26,79.19
05/18/2023,79.03,16577130,77.99,79.125,77.50
05/17/2023,78.46,23100330,77.77,78.88,77.20
05/16/2023,76.98,22260860,78.55,78.89,76.865
05/15/2023,78.92,16272280,78.81,79.37,78.19
05/12/2023,78.52,18956640,78.79,79.3199,77.9501
05/11/2023,78.40,19084140,78.23,78.81,77.80
05/10/2023,79.35,18026000,80.66,80.82,78.75
05/09/2023,80.26,20710620,79.60,81.02,79.425
05/08/2023,80.23,16355950,81.40,81.75,80.22
05/05/2023,80.23,19536650,80.27,80.86,79.79
05/04/2023,78.11,26430480,79.02,79.82,77.8717
05/03/2023,78.99,29683770,79.48,80.41,78.96
05/02/2023,80.51,33823990,83.16,83.29,79.74
05/01/2023,84.17,13910690,84.06,85.08,83.7244
04/28/2023,85.13,19114270,83.53,85.59,83.24
04/27/2023,83.83,17057340,83.48,84.04,82.69
04/26/2023,83.53,20035010,84.06,84.84,83.02
04/25/2023,84.66,15332610,85.44,85.59,84.16
04/24/2023,86.28,12625920,84.71,86.68,84.68
04/21/2023,84.98,16878780,85.79,85.83,84.60
04/20/2023,85.48,15198120,85.04,85.50,84.44
04/19/2023,86.24,17123070,85.76,86.31,85.29
04/18/2023,86.54,12246760,86.00,86.76,85.57
04/17/2023,86.20,11880990,86.94,87.30,85.90
04/14/2023,87.23,11780080,87.19,87.7388,86.72
04/13/2023,87.07,15692260,86.40,87.29,86.19
04/12/2023,86.53,16667180,87.07,87.25,86.27
04/11/2023,86.47,12787580,86.14,87.01,85.6499
04/10/2023,85.66,13488650,85.30,86.64,85.30
04/06/2023,84.98,16689270,86.16,86.2481,84.805
04/05/2023,86.29,20276130,85.22,86.29,84.51
04/04/2023,85.01,24681490,86.84,86.95,84.25
04/03/2023,86.58,31226120,86.32,87.14,85.87
03/31/2023,82.83,16147330,82.47,82.965,82.165
03/30/2023,82.26,13730400,82.58,82.70,81.78
03/29/2023,81.90,18102270,81.58,81.985,81.05
03/28/2023,80.78,16298350,79.10,81.13,79.07
03/27/2023,79.55,20111930,78.71,80.00,78.08
03/24/2023,77.89,20649610,76.05,78.195,75.805
03/23/2023,77.59,24743110,79.11,79.795,76.84
03/22/2023,78.68,24604700,80.44,80.81,78.62
